"ID","Text","Author"
"14727",".","Žemaitė"
"14728",".","Žemaitė"
"14729","kaip tas guba gražiai surikiuoti į eilas stovėti pavieniuo priešais kitas kitas , teip dangus būtumim rasti aniolus sustoti eiloms prieš majestotą aukštas , teip pat , kaip tas guba , nulenkti galva garbinti Sutvertoją .","Žemaitė"
"14730",".","Žemaitė"
"14731",".","Žemaitė"
"14732","tamsus žaibuoti akis Antanas atsigręžti į guba : - Aniolus kažin kada pamatysma , - tarti , - o tas guba išrodyti kaip tik kareivis eilos , surikiuoti prieš karalius .","Žemaitė"
"14733","Pjovėkai sklaida kaip vyresnysis , eiti pirma , taisyti būrys į rėdą , o urėdas stovėti kaip karalius .","Žemaitė"
"14734","toli už laukas miškas ankštas ir žemas viršūnė atsimušti prieš saulė , kaip koks miestas bokštas , bonės , kaminas ir sodnas .","Žemaitė"
"14735","- aš didelis miestas niekuomet nematyti .","Žemaitė"
"14736",".","Žemaitė"
"14737",".","Žemaitė"
"14738","žiūrėti dabar į miškas viršūnė .","Žemaitė"
"14739",".","Žemaitė"
"14740",".","Žemaitė"
"14741","kaip čia gerai , Antanel , kaip čia gražus !","Žemaitė"
"14742","Visumet teip būčio , būčio .","Žemaitė"
"14743",".","Žemaitė"
"14744",".","Žemaitė"
"14745","- gana , Petrelis , pjauti , margis didelis , suvėluosma .","Žemaitė"
"14746",".","Žemaitė"
"14747",".","Žemaitė"
"14748","saulelė ant žiema toli jau nugrįžo , diena per šmotą sutrumpėti .","Žemaitė"
"14749","nuo saulotekio ligi pietūs čyst neilgas valanda .","Žemaitė"
"14750","o ant vakaras beveizint saulelė nurietėjus ant laida .","Žemaitė"
"14751","oras vėsus , rūstus palikti visas pašalys .","Žemaitė"
"14752","skystas vėjas pūsti virpinti sidabrinis vortinkles , katras kaip tinklas aprazgyta visas paviršė žemė - tiek pieva , tiek dirva ražiena .","Žemaitė"
"14753","pranašas pavasaris , gandras , išsivesti jau vaikas , stypinėti būrys po dirvonas , o kitas langoja aplinkuo ; turbūt baustis už jūrės marios išnešti ant uodega padvečerką .","Žemaitė"
"14754","smulkus paukštelis vienas nutilti jau čiulbėti , o kitas , suvisu jau aš apleisti , išskrieti į pietūs , ieškoti šiltas oras .","Žemaitė"
"14755","Papurgalvės varna krankti ant pradalgys vasarojus , numanyti jis širdelė , jog nebe už ilgas pritrūkti toks skanėstas .","Žemaitė"
"14756","žmogus po sodas įkibti jau į bulbes , o dvaras dar šmotas vasarojus negrėbti .","Žemaitė"
"14757","urėdas privaryti pilnas laukas boba .","Žemaitė"
"14758","vienas ritinti pradalgė , kitas gubikes statyti , o dar kitas grėbstyti .","Žemaitė"
"14759","toli vyras vežimas krautis .","Žemaitė"
"14760","urėdas , valkioti nuo vienas prie kitas , šaukti , baras , raginti skubėti , o kur būti būti vis prie boba prisistojęs .","Žemaitė"
"14761","čia , žinoti , smagiai .","Žemaitė"
"14762","vienas - žodis , kitas boba žodis , ir susidėti ciela kalbelė .","Žemaitė"
"14763","ant galas bejuokuodamos užniko ponaitis piršti .","Žemaitė"
"14764","- artintis žiema , būtinai reikti žanyties , nes vienas šaltas gulėti .","Žemaitė"
"14765","Teip ponaitis boba įkalbinėti .","Žemaitė"
"14766","- bepigu , kad tu aš parodytumit kur merga aš tikrai po širdis patinkamas , - tarti urėdas , nurodyti liūdnumas .","Žemaitė"
"14767","- bet žinoti , jog toks niekur nebebūti dėl aš !","Žemaitė"
"14768","- o je !","Žemaitė"
"14769","kiek anas būti !","Žemaitė"
"14770","- juoktis boba .","Žemaitė"
"14771","- šimtas , dešimt galėti ponaitis išsiskirti !","Žemaitė"
"14772","- iš kas beskirsiuos ?","Žemaitė"
"14773","Cieloj pasaulėj vienas tebūti , - ir prigesinti akis atgręžti į Petronelę .","Žemaitė"
"14774","- kol tas tebežydėti , nepamatyti , - kalbėti toli , - dabar kitas už aš laimingas , nuskinti lelija .","Žemaitė"
"14775",".","Žemaitė"
"14776",".","Žemaitė"
"14777","prisirišti jis širdelė .","Žemaitė"
"14778",".","Žemaitė"
"14779",".","Žemaitė"
"14780","nežinoti , ar prisirišti , tik pagauti , lig nepažinus aš - išplėšyti !","Žemaitė"
"14781","- Antaniene , - pašaukti rūstus balsas , - eiti pagrėbstyti vyras po vežimas !","Žemaitė"
"14782","o tu , boba , šarpuokit , ligi pietūs turėti sustatyti .","Žemaitė"
"14783","saulelė pakilti kaitinti kaipje vasara .","Žemaitė"
"14784","urėdas pirma , Antanienė paskuo jis nueiti .","Žemaitė"
"14785","tas eiti kaip melnyčia be perstojo su liežuvis malti : - a tas tas !","Žemaitė"
"14786","bent mažas valandelę pavogti vienas ant vienas , nors per laukas pereiti su aš gražus .","Žemaitė"
"14787",".","Žemaitė"
"14788",".","Žemaitė"
"14789","aš nelaimė , - tarti atsidūksėjęs , - Dauginis laimingas .","Žemaitė"
"14790",".","Žemaitė"
"14791",".","Žemaitė"
"14792","pavydėti jis labai , - ir skersas žiūrėti į Petronelę .","Žemaitė"
"14793","- ak tu , aš rožė , lelija !","Žemaitė"
"14794","mylėti aš , kad aš tu vyras būčio ?","Žemaitė"
"14795","Petronelė susimaišyti ant toks nevatno užklausimas , paraudonuoti kaip žemuogė .","Žemaitė"
"14796","lūpa tapnojo , by norėti kaži kas sakyti , bet , nesumoti niekas , eiti tyla .","Žemaitė"
"14797","urėdas , būti nieko neišmanyti , švypsodamas tęsti toli : - No , vis tiek , nors tu tekėti , vienok aš tu be galo pamilti , nebeturėti galia sutūrėti širdis .","Žemaitė"
"14798",".","Žemaitė"
"14799",".","Žemaitė"
"14800","turėti mylėti visada .","Žemaitė"
"14801",".","Žemaitė"
"14802",".","Žemaitė"
"14803","teip stotis , ne kas daryti !","Žemaitė"
"14804",".","Žemaitė"
"14805",".","Žemaitė"
"14806","žinoti , kad tu nebūti toks durna ir negirsies vyras , o jis pats nesuprasti ; dėl tas , jog aš dėl tu meilė ir jis kartu mylėti .","Žemaitė"
"14807",".","Žemaitė"
"14808",".","Žemaitė"
"14809","eiti stačiai šen per piaunuką .","Žemaitė"
"14810",".","Žemaitė"
"14811",".","Žemaitė"
"14812","gal neperšokti per ravą ?","Žemaitė"
"14813","duokš ranka - no , hop !","Žemaitė"
"14814","suspaudyti jis ranka , šokas pats ir jis kartu pertraukti stačiai savęs į klėbį .","Žemaitė"
"14815","spustelti prie savęs pusiaužniugą , o uostas ir jis karštas lūpa į jis burna įsmego .","Žemaitė"
"14816","stotis tas vienas akis mirksmėj , ir vėl toliau po kitas kitas žengti .","Žemaitė"
"14817","urėdas , įkypai atsisukti , truputis pristoti , lengvai kalbėti : - Motriška dideliai gražus - visas vaikis papjūtis : pritraukti akis , prikalti širdis , sumaišyti galva , nors tu , žmogus , nusišauti matyti , jog nebegalėti jis gauti !","Žemaitė"
"14818","išpūsti per uostas , kaipo būti atsidūksėjęs , ir pažvelgti į Petronelę .","Žemaitė"
"14819","o jis prakaitas iš karštas kakta kaip žirnis sunkėti , o širdis tvaskėti , net greta eiti būti girdėti .","Žemaitė"
"14820","- aš , turėti tokią pačią , - tęsti toli urėdas , - kaip rožė kvietkelę , oi , mokėčio mylėti !","Žemaitė"
"14821",".","Žemaitė"
"14822",".","Žemaitė"
"14823","nes meilė meilė nelygu .","Žemaitė"
"14824",".","Žemaitė"
"14825",".","Žemaitė"
"14826","tas tamsus vyras retai katras temokėti mylėti ; anas daboja pats , pavydėti , kad su kas nepajuokuotų , nepažertavotų .","Žemaitė"
"14827","kam tas reikėti ?","Žemaitė"
"14828","gražiai pats tur būti liuosa valia ; jeigu kitas ir pamilti jis , anas dėlto neapleisti nė vyras .","Žemaitė"
"14829","oi , motriškosios būti gudrus !","Žemaitė"
"14830","mokėti dailiai po du vyras valdyti , be koks nuoskriauda pirmas ; pagaliau tankiai daug jis geras padaras .","Žemaitė"
"14831",".","Žemaitė"
"14832",".","Žemaitė"
"14833","atsirasti kitas davatka , sakyti : "" Griekas vyras apgaulioti !","Žemaitė"
"14834",".","Žemaitė"
"14835",". ""","Žemaitė"
"14836","cha , cha , cha !","Žemaitė"
"14837","anoks ne griekas vyras gerai daryti : palengvinti jis darbas arba daug duona uželnyti suvisu nekaltas būdas .","Žemaitė"
"14838",".","Žemaitė"
"14839",".","Žemaitė"
"14840","gražus motriškos nereikėti mokyti , nusimanyti jis ir pats , kas savęs skaistumas galėti padaryti , nes , kartas apkalti vaikis širdis , vadžioja potam sau jis už nosis , kaip tik patinkamas .","Žemaitė"
"14841",".","Žemaitė"
"14842",".","Žemaitė"
"14843","o vyras vyras vieta .","Žemaitė"
"14844",".","Žemaitė"
"14845",".","Žemaitė"
"14846","Antanas išsiųsti tujau į pačtą , užtrukti ligi pavakarė .","Žemaitė"
"14847",".","Žemaitė"
"14848",".","Žemaitė"
"14849","ar neskaudėti Petruselės širdelė , - klausyti užsikvempti , - kad teip ilgai nematyti vyrelis ?","Žemaitė"
"14850","- neskaudėti !","Žemaitė"
"14851","- išsprukti žodis Petronelei nejučioms ; susizgribti išsitarti , bet išleisti nebegalėti sugaudyti .","Žemaitė"
"14852","artinti prie vyras , skubinai urėdas pusbalsis šnekėti : - būti gudrus , Petrusel !","Žemaitė"
"14853","neišsiduoti , kas girdėti , ir neparodyti aš jausmas .","Žemaitė"
"14854",".","Žemaitė"
"14855",".","Žemaitė"
"14856","dėl aš tai būti vis tiek , bet aš reikti tu nuo svieto kalba daboti ir slėpti nuo vyras .","Žemaitė"
"14857",".","Žemaitė"
"14858",".","Žemaitė"
"14859","jei aš kartais sušukti sragiai , neimti už blogas , žinoti , jog širdis kiteip misliju , bet dėl svieto akis kiteip reikti daryti !","Žemaitė"
"14860",".","Žemaitė"
"14861",".","Žemaitė"
"14862","atsitolinti juoktis savęs : - o tas tikras žąselė !","Žemaitė"
"14863","Ledva tik pagirti tyčia jis gražumas , jau tikrai įtikėti , mislijas dideliai aš įsidabojusi .","Žemaitė"
"14864","bet reikti atsargiai elgties : koks dar laikas atstu laikyties , o potam .","Žemaitė"
"14865",".","Žemaitė"
"14866",".","Žemaitė"
"14867","būti aš viršus .","Žemaitė"
"14868","vėjelis pakilti , debeseliai ant dangus tarytum gainioti kitas kitas .","Žemaitė"
"14869","Petronelė grėbstyti atvėsti truputis , o urėdas kalba vis širdis dūmojo .","Žemaitė"
"14870",".","Žemaitė"
"14871",". ""","Žemaitė"
"14872","ko mat nereikti ant svieto datirti !","Žemaitė"
"14873","?","Žemaitė"
"14874","meilė meilė nelygu .","Žemaitė"
"14875",".","Žemaitė"
"14876",". ""","Žemaitė"
"14877","tas - tas mokėti pats mylėti !","Žemaitė"
"14878",".","Žemaitė"
"14879",".","Žemaitė"
"14880","kaip jis mokėti spėriai pabučiuoti , ir vėl būti nieko nežinoti .","Žemaitė"
"14881",".","Žemaitė"
"14882",". ""","Žemaitė"
"14883","vyras vyras vieta "" , - žinoti , teip jis prisiekti meilė .","Žemaitė"
"14884",".","Žemaitė"
"14885",".","Žemaitė"
"14886","pirmas ir paskutinis kartas su tas urėdas .","Žemaitė"
"14887","jei aš dar kumet pradėti kas plepėti , pasakyti stačiai : "" tamsta aš ne kavalierius , aš tamsta ne koks pana ! ""","Žemaitė"
"14888","Nabagas , nosis nuleisti gauti šalin nėšinties .","Žemaitė"
"14889",".","Žemaitė"
"14890",".","Žemaitė"
"14891","Užsidūmojusi grėbstyti , tik capt Antanas į klėbį !","Žemaitė"
"14892","Petronelė - krust , teip nusigąsti , kaip ant piktas darbas nutverti , net sudrebėti .","Žemaitė"
"14893","- ko teip nusigąsti , aš maželele ?","Žemaitė"
"14894","- klausyti Antanas .","Žemaitė"
"14895","- kas teip užsidūmojai , kad nejusti aš ateiti ?","Žemaitė"
"14896","kas dūmojai , pasakyti !","Žemaitė"
"14897","- prašyti bučiuoti .","Žemaitė"
"14898","Petronelė prasižioti , truputis pamikčioti .","Žemaitė"
"14899","- poteris kalbėti , - tarti , - kaip vienas atskirti .","Žemaitė"
"14900",".","Žemaitė"
"14901",".","Žemaitė"
"14902","grėbstyti .","Žemaitė"
"14903","- mat aš pertraukti .","Žemaitė"
"14904","o dabar , aš maželele , klausytis .","Žemaitė"
"14905",".","Žemaitė"
"14906",".","Žemaitė"
"14907","aš išvažiuoti į pačtą su ponas siuntinys , turėti skubėti .","Žemaitė"
"14908","pasiprašyti urėdas , leisti aš vienas žygis užvažiuoti pas matušę ; gal povėliai tepagrįsti .","Žemaitė"
"14909","urėdas dar įduoti pirkinys ir sakė , kad tau savęs pietūs nulykys ; galėti nevaikščioti namo .","Žemaitė"
"14910","o aš duoti dvaras pavalgyti .","Žemaitė"
"14911","dabar vakarop aš telaukti .","Žemaitė"
"14912",".","Žemaitė"
"14913",".","Žemaitė"
"14914","parvežti kas norint nuo matušės .","Žemaitė"
"14915","Petronelės nušveto kakta , tujau atpulti jis į galva urėdas kalba : "" daug geras vyras padaryti .","Žemaitė"
"14916",".","Žemaitė"
"14917",".","Žemaitė"
"14918","jau Antanas per varstas atsitolinti , jis dar pašaukti : - Antanel , pabučiuoti mamaitė į rankelė nuo aš !","Žemaitė"
"14919","Antanas eiti kraipyti galva dūmodamas : - kažin kas toks sumišti aš Petrė ?","Žemaitė"
"14920","pasilikti vienas , Petronė vėlek dūmojo : "" Nogi ir matyti , kaip jis aš tas pietūs čia ištieks ?","Žemaitė"
"14921","kad tik artintis bučiuoti , jau kad skelčio !","Žemaitė"
"14922",".","Žemaitė"
"14923",".","Žemaitė"
"14924","ne , vienas ant vienas nebūsma ir per ravą nebešoksma , - švyptelėjo .","Žemaitė"
"14925","- pašėlęs gabumas ant tas bučiavimas !","Žemaitė"
"14926","- Antaniene !","Žemaitė"
"14927","- netolimas urėdas pašaukti .","Žemaitė"
"14928","tas , nustoti grėbstyti , klausytis .","Žemaitė"
"14929","- kaip atnešti dvaras mergikė aš pietūs , priimti ir atnešti aure pas daržinė ; nešėjas atleisti namon .","Žemaitė"
"14930","pasakyti nueiti .","Žemaitė"
"14931","- Šitaigis tu , - juoktis širdis Petronelė , - būti ir pieta .","Žemaitė"
"14932",".","Žemaitė"
"14933",".","Žemaitė"
"14934","tas sumanymas !","Žemaitė"
"14935","išmanyti tu dabar vaikis gudrybė , neapmauti tai toks vyras ?","Žemaitė"
"14936","!","Žemaitė"
"14937","bet ir geras kartu padaryti : mat važiuotas nuvažiuoti pas matušę .","Žemaitė"
"14938","kada Antanas jau geisti .","Žemaitė"
"14939",".","Žemaitė"
"14940",".","Žemaitė"
"14941","ant galas dar abu pašerti pietūs .","Žemaitė"
"14942",".","Žemaitė"
"14943",".","Žemaitė"
"14944","No , matysma toliau ; manding , ant galas atsimušti nuo aš kaip nuo kietas siena .","Žemaitė"
"14945","išsiskleisti ant pietūs .","Žemaitė"
"14946","urėdas su Antaniene vienudu palikti cielame lauke .","Žemaitė"
"14947",".","Žemaitė"
"14948",".","Žemaitė"
"14949","dvaras gaidys giedoti dvyliktas .","Žemaitė"
"14950","- nešti šen , čia į pavėsis , - sakyti Antanas , eiti pirma .","Žemaitė"
"14951","apsižvalgyti atsisėsti .","Žemaitė"
"14952","truputis pietūs paknėbčiojęs , tarti : - No , Petrusel , valgyti dabar !","Žemaitė"
"14953","aš geras pieta į tu žiūrėti ; bet nedrovėkis , valgyti .","Žemaitė"
"14954","būti su aš drąsus , čia niekas aš nematyti .","Žemaitė"
"14955","pasitraukti truputis į šalis , kol Antanienė valgyti .","Žemaitė"
"14956","vėjas pamaželiais telingavo lizdas šaka ; didžiai jis šnabždino voverelė riešutauti .","Žemaitė"
"14957","kaip tik Petronelė indas padėti , tik urėdas - šakt ir prisisėdo artiteliai , greta .","Žemaitė"
"14958","- No , dabar būti dėkuo už pietūs !","Žemaitė"
"14959","tas sakyti , užversti jis galva , nuža bučiuoti lūpa , akis , skruostas , kur pakliūti .","Žemaitė"
"14960",".","Žemaitė"
"14961",".","Žemaitė"
"14962","Petronelė sprudulo , kraipyti galva , stumti su ranka , o pasakyti nieko urėdas nedaleido .","Žemaitė"
"14963","kaip tik ana norėti žioties , tujau su uostas kaip su kamštis ir užkimšti jis burna .","Žemaitė"
"14964","Skepetelis nuo galva nusmukti , plaukas išsidraikyti , prakaitas jis apipilti .","Žemaitė"
"14965","truputis atleisti , bet dar apsikabinti , tarti : - oje , koks tu gražus kasa , Petrusele !","Žemaitė"
"14966","kaip gyvas , nė prie ponia niekur toks nematyti .","Žemaitė"
"14967",".","Žemaitė"
"14968",".","Žemaitė"
"14969","o teip gražiai geltonas , kaip auksas !","Žemaitė"
"14970","stumti jis ranka Petronelė tylėti ir stengtis atsikelti , bet urėdas pritūrėjęs tarti : - nepykti , Petrusele , dovenok !","Žemaitė"
"14971","šiandien aš pasigauti .","Žemaitė"
"14972","kažin , ar beatsitikti kame tu bepabučiuoti ?","Žemaitė"
"14973","gal tas sykis užtekti visas amžius paminėti , - ir , pagrobti jis ranka , bučiuoti .","Žemaitė"
"14974","- gal nebetekti niekur teip artie .","Žemaitė"
"14975",".","Žemaitė"
"14976",".","Žemaitė"
"14977","leisti į tas tu dangiškas akelė pabučiuoti , - ir vėl užversti bučiuoti akis .","Žemaitė"
"14978","Petronelė naujai dasižinojo turėti dangiškas akis ir kasa auksas , koks nebūti kitas ant svieto .","Žemaitė"
"14979","nors širdis gėrėja , vienok nurodyti piktumas .","Žemaitė"
"14980","- liautis , ponaitis , - sušukti , - tikrai supykti !","Žemaitė"
"14981",".","Žemaitė"
"14982",".","Žemaitė"
"14983","- nepykti , ne !","Žemaitė"
"14984","paskutinis kartelis jau dabar .","Žemaitė"
"14985",".","Žemaitė"
"14986",".","Žemaitė"
"14987","kiek tu turėti metai ?","Žemaitė"
"14988","- devynioliktas baigti į rožančavą .","Žemaitė"
"14989","- meluoti , bročele , meluoti !","Žemaitė"
"14990","Matyties , jog tiek neturėti , bent neišrodyti ant tiek .","Žemaitė"
"14991",".","Žemaitė"
"14992",".","Žemaitė"
"14993","ir ko tu toks jaunas kartis už tas vyras ?","Žemaitė"
"14994","!","Žemaitė"
"14995","bent ar mylėti tu tas vyras ?","Žemaitė"
"14996","- klausyti užsikvempti .","Žemaitė"
"14997","- kas dirbti nemylėti !","Žemaitė"
"14998","- rūsčiai atšauti Petronė ir pašokti nuo žemė .","Žemaitė"
"14999","- kodėl nemylėti toks paukštelis ?","Žemaitė"
"15000","!","Žemaitė"
"15001","- atsidūkso urėdas .","Žemaitė"
"15002","ant tas pasibaigti pieta , nes pradėti rinkties į laukas darbininkas .","Žemaitė"
"15003","sraunus upelė vingurdama lanka , vienokiai pasišūkėdama per akmenelius , gurgėti .","Žemaitė"
"15004","urėdas eiti juoktis savęs : - dar purkštauti mat kaip ožka !","Žemaitė"
"15005","būti nesileisti bučiuoti .","Žemaitė"
"15006",".","Žemaitė"
"15007",".","Žemaitė"
"15008","kol prijaukinti .","Žemaitė"
"15009","Petronelė grėbstyti piktas ant urėdas , kam jis bučiuoti , ir pats ant savęs , ko neskelti jis į dantis .","Žemaitė"
"15010",".","Žemaitė"
"15011",".","Žemaitė"
"15012","- No , paskutinis kartelis , - mislijo kinknodama galva .","Žemaitė"
"15013","- tegul teip kitas sykis , jau kad duoti !","Žemaitė"
"15014",".","Žemaitė"
"15015",".","Žemaitė"
"15016","pfu !","Žemaitė"
"15017","kam aš čia turėti užsidėti !","Žemaitė"
"15018","aš teip mylėti Antanas .","Žemaitė"
"15019",".","Žemaitė"
"15020",".","Žemaitė"
"15021","kad aš teip jis pasakyčio .","Žemaitė"
"15022",".","Žemaitė"
"15023",".","Žemaitė"
"15024","kažin , susibarti , gal ir išperti urėdas ?","Žemaitė"
"15025",".","Žemaitė"
"15026",".","Žemaitė"
"15027","o tas aš už paskutinis durnę paskaityti .","Žemaitė"
"15028",".","Žemaitė"
"15029",".","Žemaitė"
"15030","vertai nieko dar nesakyti .","Žemaitė"
"15031","čia Antanas nėjokios nuoskriauda nebūti .","Žemaitė"
"15032","matyti toliau , kas teip daug geras aš padaryti .","Žemaitė"
"15033",".","Žemaitė"
"15034",".","Žemaitė"
"15035","paspėti dar nusikratyti .","Žemaitė"
"15036",".","Žemaitė"
"15037",".","Žemaitė"
"15038","o kaip pasibaigti dvaras diena , nebesusieisma , ir pats nutolti , bet bučiuoti - tas nebeprisileisti niekados .","Žemaitė"
"15039","kad jis teip graudingai žiūrėti į aš .","Žemaitė"
"15040",".","Žemaitė"
"15041",".","Žemaitė"
"15042","akis pilnas ašara .","Žemaitė"
"15043",".","Žemaitė"
"15044",".","Žemaitė"
"15045","teisybė , rodos , dangus jis matyti .","Žemaitė"
"15046",".","Žemaitė"
"15047",".","Žemaitė"
"15048","ir Antanas teip liuob žiūrėti .","Žemaitė"
"15049",".","Žemaitė"
"15050",".","Žemaitė"
"15051","pamilti nabagas , nereikalingas jis širdgilas .","Žemaitė"
"15052",".","Žemaitė"
"15053",".","Žemaitė"
"15054","aš Antanas prisiekti ir turėti jis mylėti , o urėdas - jis be aš , aš be jis !","Žemaitė"
"15055","Špokas būrys , kaip didis debesis , pakilti iš lazdynas , viršus galva nušniokšti į miškas .","Žemaitė"
"15056","kol laukas darbas pasibaigti , ne sykis urėdas dar prigauti išbučiuoti Petronelę , o vis teip pataisyti , bedaryti Antanas geras .","Žemaitė"
"15057","Ana kožnu sykiu , o visada tvirtai užsižadėjo , jog paskutinis kartas , kitas sykis jau kad skelti į dantis !","Žemaitė"
"15058",".","Žemaitė"
"15059",".","Žemaitė"
"15060","bet urėdas tankiai šiuo tuo pagerinti , todėl nors pykti , bet tylėti .","Žemaitė"
"15061","o išeiti prie darbas , iš rytai pusė tankiai žvalgė , kame urėdas sukinėtis .","Žemaitė"
"15062","prisiartinti jis arčiau , Petronelė linksmai švypsojo , taisytis ant galva skepetelį arba kasa , gėrėja širdis , jog savęs gražumas pritraukti vaikis .","Žemaitė"
"15063","minėti tankiai jis žodis ir apsiėjimas .","Žemaitė"
"15064","kartais pasibaisėti apgauliojanti vyras , bet spėriai ramintis : "" vyras vyras vieta .","Žemaitė"
"15065",".","Žemaitė"
"15066",".","Žemaitė"
"15067","aš dabar dar didžiai jis mylėti .","Žemaitė"
"15068",".","Žemaitė"
"15069",".","Žemaitė"
"15070","o nuo urėdas daug geras dastoja per aš .","Žemaitė"
"15071",".","Žemaitė"
"15072",".","Žemaitė"
"15073","sučiupti velnias [ 2 ] giedra rudeninis neilgai tetviroja ; vienas diena sausas ir saulėtas , ant rytojus išaušti ūkanotas ir lynanti ; purvynas niekas nebesūsa .","Žemaitė"
"15074","nors saulelė spyktelėjo koks diena , bet nieko nedžiovinti ; šlapias ir šlapias visas pašalys .","Žemaitė"
"15075","nuruduoti pieva aptvino vanduo .","Žemaitė"
"15076","pajuoduoti ir išmirkti dirva , papūrusios išdraikyti ražas , niūksoti surukti kaip senas boba .","Žemaitė"
"15077","miškas nuliūsti ir nusiminti barstyti po koja savęs pagelsti lapas , nuogas ir rūstus kakta statyti priešais žiaudraus vėjas .","Žemaitė"
"15078","žolelė pasislėpti po patalas geltonas lapas .","Žemaitė"
"15079","naminis banda , niekuomi neprisotinti , ėsti , šlemščia pagelsti žolė , atvašas ir apipūti lapas .","Žemaitė"
"15080","piemuo mažai berūpi daboti , todėl po namai padėti bulbes kasti .","Žemaitė"
"15081","bjaurus bulbkasis !","Žemaitė"
"15082","žemė išpijusi , negalėti kelias šliaužti , kasėjas reikėti pasilenkti rinkti .","Žemaitė"
"15083","Bulbės purvinas , sušlapti ir maišas , o nešioti - ligi pusblauzdžio reikėti purvynas bristi .","Žemaitė"
"15084","katras galėti anksti , ligi pagadoj , nusikasti , tas , rods , bepigu .","Žemaitė"
"15085","kumetis boba nabagės , kol atbūti diena prie dvaras vasarojus , susivėlavo su savęs bulbėms .","Žemaitė"
"15086","dabar , pasitelkti , pasisamdyti kasėjas , žūti , pliaukšti kožna savęs rėžyj .","Žemaitė"
"15087","raudonas nosis , sukimbusiais nagas rinkti į krepšus ir su naščiai vilkti , nešti namon , nebeišbristi purvynas .","Žemaitė"
"15088","kitas pilti į maišelis .","Žemaitė"
"15089","vyras , pareiti nuo darbas , sunešti kožnas į savęs troba .","Žemaitė"
"15090","saulė nusileisti , susirinkti vyras ; parpliauškė ir boba , purvinas ligi juosta .","Žemaitė"
"15091","koks dešimt gaspadinių gyventi po vienas stogas .","Žemaitė"
"15092","visas nevirti večerės .","Žemaitė"
"15093","vaikas išalkti bliauti , rėkti ; paršelis žviegti , karvė nemilžtos , o čia staiga temti , nes prakiurti lyti .","Žemaitė"
"15094","po troba susikurti ugnis , turėti atsidarinėti durys , pro latras virsti kaip iš kaminas dūmas ir šlapgariai , per tas nė vidus nėmaž nebeapšviesti ugnelė .","Žemaitė"
"15095","pasienis po asla pripyliotos bulbių , batvinis krūva , pristatinėti parankinis indas , ant gembė iškabinėti varvėti apdaras , apie židinys išdžiaustyti purvinas autas .","Žemaitė"
"15096","ugnelė apstoti , keletas vaikas šildytis .","Žemaitė"
"15097","dūmas , garas , drėgmė kvapas susimaišyti daryti toks troškumą , jog žmogus ledva tik galėti dūsuoti .","Žemaitė"
"15098","vyras išalkti , apmaudingas , belynant vilkas ant petys iš dirva maišelis su bulbėms .","Žemaitė"
"15099","- neskleisti teip į asla pilti !","Žemaitė"
"15100","- šaukti vienas troba .","Žemaitė"
"15101","- nebegalis nė lopšys pasupti .","Žemaitė"
"15102","- o kurgi kitur pilti ?","Žemaitė"
"15103","- atšauti vyras .","Žemaitė"
"15104","- kišti į uodega savęs lopšys !","Žemaitė"
"15105","kitas troba , telžti maišas į asla , krokė vyras : - kaip rupūžė !","Žemaitė"
"15106","neparsinešti nė tas bulbapalaikių !","Žemaitė"
"15107","nuvargti , sušlapti pliaukšti tu dabar žmogus per lytus paskuo anas uodega !","Žemaitė"
"15108","kitas troba vaikas klykti , o tevas , raižyti jis diržas , tildė .","Žemaitė"
"15109","Motyna čirkšti bartis .","Žemaitė"
"15110","kitur pats , statinėdama šukė asla po laširdo nuo lytus , šaukti : - o tas tau būti aš neklausyti !","Žemaitė"
"15111","sakyti - nebūti prie tas velnias , nebūti !","Žemaitė"
"15112","nė kur galva pakišti nebūti , be joks stogas ; kaip pradėti lyti , ir troba varvėti už apkaklės ; ne tik drobužiai , bet ir aš pats supūsma .","Žemaitė"
"15113","lygus doras troba nebūti sviete ?","Žemaitė"
"15114","o darbas visur toks pat biesas .","Žemaitė"
"15115","ir teip iš visas urkštynių , troba vadinti , visoks balsas duotis girdėti - bartynių , verksmas , juokas ir keiksmas .","Žemaitė"
"15116","Kožnoj ypatingas būdas prasiskverbti atskirai gyventi šeimyna .","Žemaitė"
"15117","tik vienas suvisu tykiai .","Žemaitė"
"15118","nors teip pat praviras durys ir dūmas rūkti , bet kalba nė balsas : turbūt pašnibždais šnekėtis .","Žemaitė"
"15119","tas gyventi aš pažįstamas - Antanas Dauginis .","Žemaitė"
"15120","pirmas kartas stoti į dvaras , nė ominais nepabojo pasižiūrėti , kur reikti stovėti , koks troba .","Žemaitė"
"15121","Parsidanginęs radas troba įsmegusias į purvynas mažne ligi pat langas , siena supūti per tas , jog be joks stogas , kur ne kur po lopelis šiaudas dar kėksoti .","Žemaitė"
"15122","kas gi bedaryti ?","Žemaitė"
"15123","reikti talpinties , nors varginti .","Žemaitė"
"15124","laimė dar , kad naudelė dauginys nedidelis .","Žemaitė"
"15125","vasara , kol sausas , giedras , dar pusė bėda ir po dangus gyventi , bet , ruduo lytams prasidėti , nenorėti reikti ponas keikti .","Žemaitė"
"15126","ponas dėl savęs dvaras turėti du rūmai , trečias palverką šeimyna stovėti ; dar pastatyti antras palverką didelis , su daugel kambarys , nebebūti kam anas stovėti .","Žemaitė"
