"ID","Text","Author"
"14913","untras muna tarnystės mestis susilaukėm didelis laimes panaikinti baudžiava","Šatrijos ragana"
"14914","sutrumpina laikas maskuoliauti prašvita mun nuodieje pareitas numij","Šatrijos ragana"
"14915","penktas mestis nuvari muni kavkaziją","Šatrijos ragana"
"14916","kap nuvari kap mata prisimeti drugys","Šatrijos ragana"
"14917","pradžiuos šiap tap pakries kuokį nedėlį apent sveikti","Šatrijos ragana"
"14918","paskou suimti muni nebišeinu lazareta palikti nebepanašus žmuogų","Šatrijos ragana"
"14919","lioub gulieti par kiauras naktis nemieguodams bliautas kap kūdikis","Šatrijos ragana"
"14920","smertis če vo če nie kunigeli nie mamunelis ničnieka","Šatrijos ragana"
"14921","nenumaniau toukart tat tuoki dijva kelti unc ved muni pri savis","Šatrijos ragana"
"14922","tap beguliedams darba iemiau skaitytas","Šatrijos ragana"
"14923","būti išmuokįs maskuoliška skaitytas","Šatrijos ragana"
"14924","buva ten tuoks pelčeris gala gerti žmogelis puondzivs atlyginti viskų unc lioub davinėti mun knygelė","Šatrijos ragana"
"14925","gulėti skaityti par kiauras dijnas viskų apmųstau","Šatrijos ragana"
"14926","bemųstydams menkas galvele tap išgalvojau puondzivs sutvieri aduomą ijvą laimingas duorus","Šatrijos ragana"
"14927","anudum sugriešijus puondzivs atiemi nu gerybes išvari vargtas nuspręsti žmuonys pruotu išgale apent pasidaryti unt svieta ruojų","Šatrijos ragana"
"14928","kap visi žmuonys palikti duori pildyti dijva įsakymas kap geras susitvarkyti nie vienas nereks daug vargtas tat būs ruojus","Šatrijos ragana"
"14929","visuokias knygelė beskaitydams menkas pruotu iemiau galvuoti tap daruos pasaulė","Šatrijos ragana"
"14930","senuovė žmuonys buva kap laukinia kuoks vargings gyvenims anims buva kap dabar pamislysi","Šatrijos ragana"
"14931","vo dabar visuoki pabrika visuokias mašina gelžkelia puo uorą laksta vo tata gals","Šatrijos ragana"
"14932","žmuogaus pruotelis tijk iškila unc kilti","Šatrijos ragana"
"14933","paskuo takių mašina prasimanys žmuonims nebreks bedirbti nie juoki sunkėti darba","Šatrijos ragana"
"14934","nebebijuos žmuonys nie perkūnų kreipdami anus nuories nie ugnijs prasimanys nedegamas truobas nie liga tijk neprisileis","Šatrijos ragana"
"14935","kuokių tat dabar daktaras būti","Šatrijos ragana"
"14936","tuokias reperacijas padara baugus klausytis","Šatrijos ragana"
"14937","senuovė nie tuola tap nemuokieje","Šatrijos ragana"
"14938","vo antra vertas nu kits žmuonims nebebūs varga del labas anij imti pildytas dijva įsakymas","Šatrijos ragana"
"14939","laikou einant žmuonys palijkt tuokij baisus puoniteli viskų geras mumi žina muokslus išiejusi tijk težinau kijk būti išskaitįs knyga","Šatrijos ragana"
"14940","nebiera juodas vergas amerikuo nebiera baudžiavuos girdieti vaiske tap nebmuš viskas eit geryn","Šatrijos ragana"
"14941","mun tap ruoduos puoniteli kap visi žmuonys visiška tap imti gyventas kap puondzivs prisaki vilks atsiguls šalip avineli tat toumet būti svieta gals","Šatrijos ragana"
"14942","vadintis apent sugrįžti ruojų","Šatrijos ragana"
"14943","toumet ateiti viešpats jiezus kristas visus prikielįs sunaikinti paskutinis vargas smertį","Šatrijos ragana"
"14944","toumet prasidies karalysti nie autis būti girdiejusi nie akis regiejusi","Šatrijos ragana"
"14945","tata tap besirgdams apdūmuojįs suprasti kuožna vijna žmuogaus prydermi būti būti duoram muokyti ragintas kuo greitas žmuonys sulaukti ruojaus","Šatrijos ragana"
"14946","tap mislijau puondzivs muni leistas pagytas pareitas kraštas dabar gyventi supratimas","Šatrijos ragana"
"14947","viskų muni leida dijvulis","Šatrijos ragana"
"14948","šijk tijk pasitaisius paleida muni suvisu numij","Šatrijos ragana"
"14949","kuoks tat stebuklas parėjįs numij paguliejau kuokią nedielį kelionies nuvargįs nu laikas išgijau visiška ruoduos runka imti atiemi nu munis liga","Šatrijos ragana"
"14950","sunkus dirbtas nebeįgaliejau","Šatrijos ragana"
"14951","kų če dabar bedarysu išpildyčiau begaliedams dijva uždietųjų prydermį","Šatrijos ragana"
"14952","nou mažens munij gala tika sekies druožinieti","Šatrijos ragana"
"14953","pradiejau dirbtas šventūsius šaukštas varpsčius vežiuoti puo atlaidai","Šatrijos ragana"
"14954","būti muokytas būti ėjįs kunigas","Šatrijos ragana"
"14955","kunigs geras daryti","Šatrijos ragana"
"14956","vo muna galiejims žinuoma menks tiera neišiejus nie juoki muoksla nie nieka","Šatrijos ragana"
"14957","bat tijk nemuok","Šatrijos ragana"
"14958","dijvas munij lijpė kų turas dalytis","Šatrijos ragana"
"14959","tat pradiejau vaikas muokyti","Šatrijos ragana"
"14960","vo kap tilžė iemi leistas žemaitiškas kningas tučtoujau pajusti če munij darbs","Šatrijos ragana"
"14961","pradiejau vakščiuoti prūsus","Šatrijos ragana"
"14962","tudu amatas tap puikus kits sutink kits rem","Šatrijos ragana"
"14963","vežu šventūsius atlaidai","Šatrijos ragana"
"14964","paruodau uriadninkou je ciekavijas","Šatrijos ragana"
"14965","vo kits tavuors tap gilus unc uostyti neužoud","Šatrijos ragana"
"14966","dabar ruoduos kuokios munij laimes berek","Šatrijos ragana"
"14967","prisinešu knygelė paskleisu pusis ot tap ruoduos stumtina stumu žmuonis pri galutinis ruojaus","Šatrijos ragana"
"14968","labas mėgti kalbėtis levanarda","Šatrijos ragana"
"14969","viską turėti nusistatęs nuomonė","Šatrijos ragana"
"14970","skaityti lietuviškas knyga išeiti perskaitęs viską permąstyti pergalvoja","Šatrijos ragana"
"14971","būti mokytas būti būti žymus filosofas","Šatrijos ragana"
"14972","didis skaptuotojas","Šatrijos ragana"
"14973","nepaisant technika menkumas statulėlėse būti kažko dvasina primisti primityvas","Šatrijos ragana"
"14974","kristališkumas","Šatrijos ragana"
"14975","tikras dievas žmogus","Šatrijos ragana"
"14976","mamunėlė vargus beturėtų ko valgytis pinigas apsieiti vaikas","Šatrijos ragana"
"14977","mamunėlė atimti tuojau visus gautas statulėlis knyga pinigas maitinti rėdo","Šatrijos ragana"
"14978","tiesa sakant knygelė nedaug gauti pusė dalyti veltas","Šatrijos ragana"
"14979","būti mamunėlė miršti","Šatrijos ragana"
"14980","vesti neapsives filosofija neleisti","Šatrijos ragana"
"14981","netekti mamunėlės norėti apsigyventi","Šatrijos ragana"
"14982","vietos atsirasti","Šatrijos ragana"
"14983","rūpinčiaus mamunėlė","Šatrijos ragana"
"14984","kana kados prašyti išskaptuoti smūtkelį","Šatrijos ragana"
"14985","mėgstamiausias dailėti veikalas","Šatrijos ragana"
"14986","niekur pilnas nebūti pasireiškusi lietuvė siela melancholingame susimąsčiusiame kristuje rymančiame kantrus rimtas","Šatrijos ragana"
"14987","smūtkelis labas pavykti levanardai","Šatrijos ragana"
"14988","galvoti nusvirime stuomens palinkime būti tikras artizmo","Šatrijos ragana"
"14989","žinoti neims pinigas darbas nunėriau ilgus platus kaklaryšį","Šatrijos ragana"
"14990","būti džiaugsmas matant patikti dovanas","Šatrijos ragana"
"14991","atsisveikindama kartas2 mąstau sveikintis nebeteks","Šatrijos ragana"
"14992","valanda visokie žandaras uriadnikai galėti uždėtas geležinis letena","Šatrijos ragana"
"14993","galėti žinotas ilgus lemtas laimingas išsisukinėtas šiol","Šatrijos ragana"
"14994","įdaviau pinigas gautas apyrankė","Šatrijos ragana"
"14995","netrukęs nukeliavęs atiduoti reikti","Šatrijos ragana"
"14996","džiaugtis tiekti prisidėjęs šventas darbas","Šatrijos ragana"
"14997","kuo daug galėti","Šatrijos ragana"
"14998","tiesa sakyti levanarda","Šatrijos ragana"
"14999","trukdyti lizdas darbuotis dievas garbė","Šatrijos ragana"
"15000","liudviko žodis šaltinis rodyti spėti atsitikti apyrankė","Šatrijos ragana"
"15001","kana kados paklausyti nesimaunu","Šatrijos ragana"
"15002","atsakyti sulūžusi","Šatrijos ragana"
"15003","pameluoti","Šatrijos ragana"
"15004","daiktas turėti teisėti daryti ką norėti","Šatrijos ragana"
"15005","nebūti jėga atvirti drąsus gintas teisė","Šatrijos ragana"
"15006","bijoti liudvikas supykti ko prikalbės straigė bijodama nešvelniai nepalytėtų lįsti išsisukinėjimas melas kaušą","Šatrijos ragana"
"15007","10 mamatės užrašai2 tur būt nebūti pasaulis juokingesnio luomas smulkus bajoras","Šatrijos ragana"
"15008","protas širdis kultūra nestovi valstietis putlūs pilnas pretenzija didus panieka žiūrėti chamus","Šatrijos ragana"
"15009","dievas kalbėti lenkiškas","Šatrijos ragana"
"15010","norėti studijuotas lietuvišką stilius tesiklausai lenkiškas kalba","Šatrijos ragana"
"15011","prijuokino vakar vestuvės klebonija","Šatrijos ragana"
"15012","tiesa sakant būti juokas ašara","Šatrijos ragana"
"15013","visų juokingas žmogus","Šatrijos ragana"
"15014","bajoras būti juokingas","Šatrijos ragana"
"15015","daug kalbėti lenkiškas","Šatrijos ragana"
"15016","tepametie lenkas kalba karikatūra teimie kalbėti žemaitiškas tuojau nustoti mažiausia pusė komiškumo","Šatrijos ragana"
"15017","ką kaltas sekti ponas","Šatrijos ragana"
"15018","stengias imti pavyzdys nuomonė stovėti","Šatrijos ragana"
"15019","vestuvės būti vaistininkas maskvos","Šatrijos ragana"
"15020","padeklamavo lietuviškas patriotiškas eilė girdėti lietuviškai kalbant draugė suinteresavo kalbėti","Šatrijos ragana"
"15021","pasakoti maskvoje esantis susidaręs lietuvė patriotas būrelis","Šatrijos ragana"
"15022","tat gražus","Šatrijos ragana"
"15023","atsimisti puikus jokajaus apysakas vengras atgimimas","Šatrijos ragana"
"15024","lietuva negalėti atgimtas","Šatrijos ragana"
"15025","neturėtų kartas2 pasibaigtas anormalus stovėtis bajorija išsižadėti kalba priimti svetimąją","Šatrijos ragana"
"15026","pasibaigti vengruose pasibaigti čekuose","Šatrijos ragana"
"15027","užauklėta lenkas kalbėti mylėti lietuvė kalba","Šatrijos ragana"
"15028","senutis amžius pelėsis apaugęs mielas","Šatrijos ragana"
"15029","garsas girdėti šventas giria ošimas jautis kvapas šventas žolė deginamų dievas amžinojoje ugnis","Šatrijos ragana"
"15030","mylėti daina pilnas poezija ašara ilgesys","Šatrijos ragana"
"15031","tauta neturi švelnus dvasingas liaudis daina","Šatrijos ragana"
"15032","lenkas kalbėti įmotė","Šatrijos ragana"
"15033","geras malonus įmotė","Šatrijos ragana"
"15034","geras moti žmogus pripratai prisirišai pamylėjai atminus senutė motina apleistas tamsus užkampis stiprus suplakti širdis","Šatrijos ragana"
"15035","būti slaptingų siūlas rišančių vaikyti širdis motina užmirštąja paniekintąja","Šatrijos ragana"
"15036","sykis skaityti kraševskio litwa kunigas valenrodą vitolio rauda visuomet graudus liūdnas mylimas būti miręs","Šatrijos ragana"
"15037","siūlyti senis nutrauktas","Šatrijos ragana"
"15038","būti vardinėse ponas tarvydus","Šatrijos ragana"
"15039","vakarė šeimyna imti dainuotas sodne sveikindama ponas","Šatrijos ragana"
"15040","bėdinos vargti dainelė tesukėlė pasibiaurėjimo panieka aristokratiškuose ponas tarvydų sūnuose marčiose","Šatrijos ragana"
"15041","azijabarbarai","Šatrijos ragana"
"15042","sakyti","Šatrijos ragana"
"15043","gyventi maskvoje prisidėčiau būrelis","Šatrijos ragana"
"15044","čia užkampis kontaktas plačiuoju pasaulis ką žmogus daryti","Šatrijos ragana"
"15045","eiti žiūrėti kiaulė būti geras pašertos merga pienas nevogtų viskas","Šatrijos ragana"
"15046","norėti vaikyti prisidėti lietuvos atgimimas visos brangus galvelė visos siela sielelės","Šatrijos ragana"
"15047","lietuvninkai būti gimęs lietuvninkai turėti būti tvirtas būti įsitikinęs žmogus tuomet galėti būti tikras naudingas tėvynė būti išaugęs tauta kultūra","Šatrijos ragana"
"15048","svetimas kultūra turtas renkamas visur turėti grūdas kristas žemė","Šatrijos ragana"
"15049","stengtis vaikyti kuo daug girdėti mokėti dainuoti žemaitiškas daina pasaka padavimas","Šatrijos ragana"
"15050","žmogus nepasisavins tebebūdamas vaikas visuomet būti svetimtautis","Šatrijos ragana"
"15051","perskaityti ką būti čia kana kados parašiusi prisidėčiau lietuvė patriotas ratelis gyventi maskvoje","Šatrijos ragana"
"15052","sutikti liudviko valus","Šatrijos ragana"
"15053","visai netvirtinu nesutikti labas galėti būti sutikti norėti pasakytas valus pravestas neįstengiu","Šatrijos ragana"
"15054","tur būt nekęsti despotizmo bijoti instinktyvus jaustis neturintis pasipriešinimas jėga","Šatrijos ragana"
"15055","paklausti žodis žmogus kalba būti baisus atsakyti vergas","Šatrijos ragana"
"15056","būti brangus atpirktas nebūti žmogus vergas","Šatrijos ragana"
"15057","grožėtis begalis atspindis","Šatrijos ragana"
"15058","nujautimas dievas","Šatrijos ragana"
"15059","begalis atsispindėti grožis pagauti siela","Šatrijos ragana"
"15060","gelti įtempia jėga stengdamos sugautas vienas saulė spindulėlį negalėti gyvuotas siela netobulybių pasaulis būdama veržias sugautas mažutis kibirkštėlę absoliutas nujausti trokšti negalėti gyvuotas","Šatrijos ragana"
"15061","miršti kazelė krikštas dukrelė","Šatrijos ragana"
"15062","svajoti mokytas nežinoti mirtis stovėta","Šatrijos ragana"
"15063","akis tuojau nebūti","Šatrijos ragana"
"15064","debesis nykti praeina nužengti kapas nebeišeis besugrįš namas dabar pelenas užmigsiu rytas ieškoti nebebūti","Šatrijos ragana"
"15065","taryti puvėsiams tėvas būti motina sesuo kirminams kapa būti namas tamsybėse pasiklojau lova tiekti amžius nuriedėti amžinybėn laikyti žodis būti ištartas tiekti dideliausių atmainus įvykti gyvenimas šiandien tebūti gyvas skaudus širdis skausmas","Šatrijos ragana"
"15066","daug atsimainė pasilikti svarbus mirtis","Šatrijos ragana"
"15067","dažnas mąstau žmonija žengdama pirmyn ištobulintų gyvenimas sąlyga žmogus santykis žemė rastųs rojus pasilikti mirtis","Šatrijos ragana"
"15068","rotis valandėlė galėti nustoti mylimas asmuo","Šatrijos ragana"
"15069","gėris grožis tiesa viso ko galas puvėsiai niekas nebūvis","Šatrijos ragana"
"15070","rotis ryt poryt ištikšiu muilas burbulas","Šatrijos ragana"
"15071","būti nebūti","Šatrijos ragana"
"15072","gyventas tikėjimas","Šatrijos ragana"
"15073","tikėjimas atvirkščia","Šatrijos ragana"
"15074","pojūtis neduoda įrodymas dvasus egzistuoti kūnas tikėti žūvant draugė","Šatrijos ragana"
"15075","košmaras gyvenimas","Šatrijos ragana"
"15076","žinoti širdis plakterėjimas žingsnis niekybę puvėsius žūti intelektas valus jausmas","Šatrijos ragana"
"15077","nebūti pasaulis galioti žingsnis sustabdytas","Šatrijos ragana"
"15078","geras sakyti galas koktūs žodis geras būti gyvas šuo padvėsusiu liūtas","Šatrijos ragana"
"15079","tikintis žmogus","Šatrijos ragana"
"15080","nebūti pasaulis nelaimingesnių","Šatrijos ragana"
"15081","nelaimė kalnas prislėgti žmogus tikėti visos atsverti kame svarstyklės lėkštė žemėti gyvenimas tebūti būvis momentas negalėti būti galutinai vilties nelaimingas","Šatrijos ragana"
"15082","viena žinti netikėtas momentas niekados nesutikti merdėtas valanda ilgęs metas tekinti bėgti niekybę tuojau nutraukčiau beprasmis gyvenimas siūlas","Šatrijos ragana"
"15083","žinti žinti ką sėji neatgis neapmirs","Šatrijos ragana"
"15084","mirtis būti praryta apgalėjus","Šatrijos ragana"
"15085","kame būti apgalė mirtis","Šatrijos ragana"
"15086","kame būti mirtis akstinas","Šatrijos ragana"
"15087","mėgti senas senas euripido ištartas žodis žinti gyvenimas nebūti mirimas mirimas gyvenimas","Šatrijos ragana"
"15088","tikras tikras būti","Šatrijos ragana"
"15089","jautis visomis siela galia","Šatrijos ragana"
"15090","niekas negraudina nedžiugina laimėti neįkvepia širdis kuklus parašyti kapas katakombos","Šatrijos ragana"
"15091","stepanai gyvas būti","Šatrijos ragana"
"15092","gyvas būti priscila","Šatrijos ragana"
"15093","galėti būti didus laimė galėjimą tarti linksmas žodis","Šatrijos ragana"
"15094","kartus mąstau mama visados baigiu","Šatrijos ragana"
"15095","vivis mater","Šatrijos ragana"
"15096","kazele gyvas būti","Šatrijos ragana"
"15097","sapnuoti mama","Šatrijos ragana"
"15098","ištikti","Šatrijos ragana"
"15099","sapnuoti diena miršti kazelė","Šatrijos ragana"
"15100","dabar nutikti","Šatrijos ragana"
"15101","stebuklingas būti sapnas šalis","Šatrijos ragana"
"15102","paslaptingas neįžvelgiamas pasaulis","Šatrijos ragana"
"15103","kelintas metas regėti pranašingus sapnas","Šatrijos ragana"
"15104","pradžia mama miręs sapnuoti naktis dabar sielvartas rūpestis nelaimė","Šatrijos ragana"
"15105","didus būti širdgėla meilingiau glamonėti","Šatrijos ragana"
"15106","nuostabus nuostabus","Šatrijos ragana"
"15107","širdis įžvelgia neįžvelgiamąją šalis širdis žinti","Šatrijos ragana"
"15108","žinti širdis meilė ryšys netrūksta miręs siela erdvėti laikyti dėsnis išsivadavusi nuregi dabartis ateitis materija apmirti siela galioti nesąmoningas veikus gelmė nusileisti antžemiškų sritis mylįsis rūpestingas","Šatrijos ragana"
"15109","diena jautis lūpų brangus pasaulis lūpas matyti akis rūpestis pilnas girdėti vienintelį visame pasaulis balsas","Šatrijos ragana"
"15110","įsitikinimas pasimatyti sapnas gyvenimas pussapnyje tikras budėdami sielvartai širdgėla nelaimė būti pranašė blankti lengvėti","Šatrijos ragana"
"15111","ką reikšti žiaurus liudviko žodis ponas jonavičių","Šatrijos ragana"
"15112","pavydas","Šatrijos ragana"
"15113","reikėti įstumtas tolimausią siela kampelis devyni raktas užrakintas rodytas trejetas vaikas motina","Šatrijos ragana"
"15114","gėrėtis gražus muzikas","Šatrijos ragana"
"15115","niekas daug negirdžiu niekas daug žinti mama būti vakar atėjusi","Šatrijos ragana"
"15116","liūdnas mamunėle liūdnas","Šatrijos ragana"
"15117","viskas darytina malonus žinti liudvikai mokėti elgtis","Šatrijos ragana"
"15118","neprisisotina akis bežiūrėdama autis prisipildyti beklausydama","Šatrijos ragana"
"15119","šiandien vaikytis nunešti ruduo gėlė vainikas liudviko tėvas kapas astrų puokštelę kazelei","Šatrijos ragana"
"15120","antras puokštelę padėti senas jakštui","Šatrijos ragana"
"15121","niekas kapas nesirūpinti","Šatrijos ragana"
"15122","mėgti vaikščiotas kapinis","Šatrijos ragana"
"15123","niekur kitur gilus ramybė nevaldo siela čia ašara vietoje","Šatrijos ragana"
"15124","įvaizdus stovėti čia akis nepastovumas visų žemėti daiktas amžinas faktas viskas irios forma nykstantieji šešėlis","Šatrijos ragana"
"15125","kvailas juokingas visų jėga kibtis irias forma nykstantis šešėlis","Šatrijos ragana"
"15126","kvailas juokingas dėtas širdis turėti mirtis grūdas gaudytis nykstantis šešėlis","Šatrijos ragana"
"15127","sukultos viltys sugriautas sumanymas neištarti žodis neišgertos taurėti neišdainuotos daina puvėsiai dulkėti pelenas dulkė sauja kauburėliu pasaulis vienintelis nebūti nebūti","Šatrijos ragana"
"15128","žydėti kvėpti gėlė paukštelis čirena siausti senas pušis rūpestingas auklėti sergėdamos miegoti ūksmėje ošti lopšys daina","Šatrijos ragana"
"15129","gėlė paukštis pušis šiandien būti rytas nebebūti","Šatrijos ragana"
"15130","čia vaikščiojantis mąstanti rytas nebebūti","Šatrijos ragana"
"15131","pelenas dulkti pelenas dulkė vaikščiojantis jautis amžinybė begalis jautis galia nepabaigiamąją nepraeinamąją visus išbarstytus pasaulis atomas surinkti pavidalas amžinas vienintelį nebūti nebūti","Šatrijos ragana"
"15132","pelenė dulkėje pelenas dulkė amžinybė jausmas","Šatrijos ragana"
"15133","kvietys grūstis neapmirs neduos vaisytis ateiti didus sėjėja mistiškomis armingomis akis blankiu veidas slaptinga šypsena raudonas granatas žiedas lūpų baltas permatomomis ilgapirštėmis ranka tylus paėmus ranka vesti stebuklingas uždanga sėsti paslaptis","Šatrijos ragana"
"15134","kartas2 imti noras greitas pasiektas paslaptis","Šatrijos ragana"
"15135","mirtis nebūti baisus","Šatrijos ragana"
"15136","juokas pasislėpęs ašara džiaugsmas sopulių balžiedžio žiedas sudžiūvusiais lapas","Šatrijos ragana"
"15137","ruduo","Šatrijos ragana"
"15138","šnabždėti koja pageltę lapas šen ten tebekvepia rezetų keras valanda diemedžiai dvelkia mistiškas kvapas","Šatrijos ragana"
"15139","taškeliai ruduo kvapas dugnas mirštančių lapas kvapas","Šatrijos ragana"
"15140","stiebelio kabyti voratinklis siūlas","Šatrijos ragana"
"15141","tolimas kapinis kampas atsisėsti melancholija pridengusi platus sidabrinis šydas šventas laukas tylus skambinti ruduo simfonija","Šatrijos ragana"
"15142","nukritęs lapas nuvytusias gėlė vėjų dejavimus lytaus teškėjimą juodas naktis pilkas rūkas skara raudonas šermukšnis kekė liūdnas kabąsis nuogas šakų","Šatrijos ragana"
"15143","vienas kapas moteriškė pasilenkusi daigstė žieminis gėlė retkarčiais balsus raudodama","Šatrijos ragana"
"15144","prieiti atsisėdus akmuo prakalbinau","Šatrijos ragana"
"15145","verkdama imti pasakotas gulįsis kapas vyras liga mirtis vargingą būvis","Šatrijos ragana"
"15146","vargšė kalbėti kalbėti žiūrėti ranka juodas biaurias žiubriaodes storas kreivas pirštas šlykštus sužeistas nagas niekados nemačiusias šepečiuko mąsčiau gauti nudirbtas švelnus kūdikis rankelių pavirtas neestetiškomis letena","Šatrijos ragana"
"15147","mąsčiau mažti žmogus tetenka gyvenimas gėris taurėti","Šatrijos ragana"
"15148","niekas niekas daug darbas darbas juosti kasdienis duona kąsnelis pradedant mažens vaikas auštant turėti keltas gyvulis ganytas kiauras diena temažesnį vaikas tampytis kapas","Šatrijos ragana"
"15149","darbas meiliausias prietelis linksmintojas ilgus duoda laikyti augtas žmogus dvasus jėga prakeikimas rūstaus dievas baisiąją valanda pirmas žmogus ištartas","Šatrijos ragana"
"15150","amžinajai dvasus išbarstytus pasaulis atomas senas forma surinkus būti biauriosios vargti ranka","Šatrijos ragana"
"15151","atrodyti baltas išlepintos niekados nebūti broliškas palytėjusios juodas pūslėtųjų niekados gailestingai nenušluosčiusios prakaituotos darbas kaktas","Šatrijos ragana"
"15152","karusia rašyti naudodamies gražus ruduo rengiąsi savaitė","Šatrijos ragana"
"15153","boleś norįsis pamedžiotas pasiilgusi mėgstanti gražus sodžius ruduo","Šatrijos ragana"
"15154","reikti dabar krautis kantrybė įtempus jėga","Šatrijos ragana"
"15155","prasidėti raudojimai gailėjimos liudviko turėti nevykęs žmona","Šatrijos ragana"
"15156","mažesnis smailios adatėlė apvyturtos minkštas saldus žodis šilkais","Šatrijos ragana"
"15157","viskas praeina mintis daug padėti pakeltas visus gyvenimas nemalonumas","Šatrijos ragana"
"15158","siela mintis būti leitmotyvas nebegaudo laimėti valanda","Šatrijos ragana"
"15159","praeis","Šatrijos ragana"
"15160","galimas tikras gėrėtis leitmotyvas nesiliauti skambėjęs","Šatrijos ragana"
"15161","11 senas dvaras labas sujusti ciocia karusia parašyti atvažiuosianti draugė dėdė bolesiu","Šatrijos ragana"
"15162","rengti kambarys visur mazgoja dulkina sodne kartas2 gracuoja apžėlusius takas","Šatrijos ragana"
"15163","atvažiuoti tyčia pakviestas virėjas nikodemas","Šatrijos ragana"
"15164","mamatė nenorėjo sakydama virėja geras mokantis amatas būsiančios išlaidoti reikalas tėvelis tvirtinti dėdė bolesį būti graikštų kulinarinis menas žinovas virėja neįtiksianti","Šatrijos ragana"
"15165","norįsis svečias būti priimtas nec plus ultra","Šatrijos ragana"
"15166","visados įvykti ko norėti tėvelis","Šatrijos ragana"
"15167","tėvelis pasamdyti panaktinį visam laikas viešės svečias","Šatrijos ragana"
"15168","namas nebūti langinis vidaus dėdė ciocia baisus bijoti vagis","Šatrijos ragana"
"15169","vilniuje saugojas visokiais būdas","Šatrijos ragana"
"15170","atmenu būti tėvelis dveji metas vakarė tarnas daryti vidaus langinis geležinis štangomis langas statyti viena kėdė viršaus lėkštė vagis įsilaužus kėdė begriūdamos lėkštėti besikuldamos greitas visus prižadintų","Šatrijos ragana"
"15171","atsimisti vienas vakarė dėdė tėvelis nesant namie atvažiuoti ponas tarvydas","Šatrijos ragana"
"15172","durys būti užrakintas užsklęstos","Šatrijos ragana"
"15173","ponas tarvydas ilgus beldės ciocia neleisti atidarytas bijodama vagis","Šatrijos ragana"
"15174","svečias nesiliaujant belstas nueiti durys ciocia","Šatrijos ragana"
"15175","nepažįsti balsas","Šatrijos ragana"
"15176","šaukti durys ponas tarvydas","Šatrijos ragana"
"15177","balsas galimas įtaisyt atsakyti ciocia","Šatrijos ragana"
"15178","imti klausinėtas visų vaikas vardas tėvas giminė vardas pavardė gavusi tikras atsakymas liepė įleistas","Šatrijos ragana"
"15179","būti dėdė būti namie","Šatrijos ragana"
"15180","mamate puošti kambarys paskutinis ruduo gėlė bukietais tėvelis visur vaikščiodamas nuolat primisti mamatei viskas būti gražus ciocia karusia turįsis aristokratiškas skonis tuojau pasakysianti esantis parafijańsku","Šatrijos ragana"
"15181","vaikas tėvelis griežtas įsakė elgtis kuo mandagiausiai kuo tyliausiai stalas sėdėtas kuo gražus ginti dievas nevartoti žvirbliukų išmokti maniera ciocia karusia daug vaikas reikalaujanti mažmožį pastebinti","Šatrijos ragana"
"15182","dėdė boleś nelabas vaikas temylįs vaikas neturėdamas neapsivežąs todėl turįsis būti tylus pelėti nesipainioti koja","Šatrijos ragana"
"15183","tėvelis žodis sukelti siela nerimas","Šatrijos ragana"
"15184","greit pranykti nustelbtas džiaugsmingas vilties ciocia atvežti gražus gausus lauktuvės kitąsyk atvežti būti labas turtingas dosnus","Šatrijos ragana"
"15185","rytas nueiti sveikintis svečias tėvelis sėdėti valgomas gerdami kava","Šatrijos ragana"
"15186","įeiti kambarys padarėlis išbėgęs imti smarkus lotas plonučiu smailis adata balseliu","Šatrijos ragana"
"15187","išsigąsti tuojau suskambėti minkštas ciocios balsas žužu","Šatrijos ragana"
"15188","bjaurus","Šatrijos ragana"
"15189","tylėti tuojau","Šatrijos ragana"
"15190","eikš","Šatrijos ragana"
"15191","nebijokit vaikelis nekanda","Šatrijos ragana"
"15192","matyti nebūti čia ko bijotas","Šatrijos ragana"
"15193","būti gražus visai mažutis pudelėlis baltas blizgąsis plaukas raudonas apykaklė prisiūtas mažutis barškaliukų","Šatrijos ragana"
"15194","nežiūrint mažumas tapyti didelis pasėkų priežastim patraukęs dėmesys atgręžė svečias","Šatrijos ragana"
"15195","vyrus rimtas numaniau domėjimos šuniukas reikti atidėtas vėlesniam laikas","Šatrijos ragana"
"15196","berniukas būti visai pasiryžęs susipažintas žužu","Šatrijos ragana"
"15197","laimė mamatė pastebėjus laikas įstatyti tinkamas vėžes kitaip būti amžinti žuvęs ciocios karusios akis","Šatrijos ragana"
"15198","tarpas pavojus būti pašalintas prieiti ciocios išbučiavo labas širdingas","Šatrijos ragana"
"15199","ciocia karusia būti šviesus blizgus","Šatrijos ragana"
"15200","turėti šviesus pilkas blizgąsis šilkinis rūbas aibė šviesus garbanėlė galvoti labas baltas veidas spindžius deimantas ausis mažesnis baltas purias bandutės rankelė blizgąsis žiedas","Šatrijos ragana"
"15201","apsti pergniaužta elegantė primerktomis akis atrodyti nesenas niekas nepasakytų amžius galėti būti mamatės motina","Šatrijos ragana"
"15202","pasisveikinę ciocia pabučiavome ranka dėdė oras galva","Šatrijos ragana"
"15203","ciocia imti žiūrėti ilgakočius binoklius kaboti auksinis grandinėlė stebėtis užaugęs esantis panašus","Šatrijos ragana"
"15204","vaikelis tur būt nepažintumėt","Šatrijos ragana"
"15205","trečias metas matytis","Šatrijos ragana"
"15206","pasenti","Šatrijos ragana"
"15207","ciocia nepaseno taryti","Šatrijos ragana"
"15208","labas geras atsimisti","Šatrijos ragana"
"15209","mažesnis jonelis atsiliepti ciocia labas jaunutis","Šatrijos ragana"
